idx,title,body,oof_p,entity_support,entity_conflict,entity_conflict_fullbody,phrase_entity_support,phrase_entity_conflict,person_support,person_conflict,person_substitution,person_type_match,canonical_entity_support,canonical_entity_conflict,qty_context_token_overlap,qty_context_exact_match,qty_context_conflict,argument_binding_conflict,pred_score,polarity_score,qty_score,claim_support_score,claim_conflict_score,claim_margin,found_predicate_chunk,num_mismatch,neg_mismatch,bigram_ov,title_cov,content_cov,idf_title_cov
275,Khotbah Jumat Kapolres di Mojokerto Ajak Masyarakat Jaga Persatuan,Para Bhabinkamtibmas menjadi khatib salat Jumat secara serentak di 848 masjid di Kabupaten Mojokerto Pada khotbahnya polisi mengajak masyarakat menjaga persatuan dan kesatuan serta Pilbup 2020 aman dan damai Seperti di Masjid Baitul Mustakim Desa Kembangringgit Kecamatan Pungging Bhabinkamtibmas Kembangringgit didapuk menjadi khatib pada salat Jumat kali ini Kapolres Mojokerto AKBP Dony Alexander Waka Polres Kompol David Triyo Prasojo Kasat Reskrim AKP Rifaldhy Hangga Putra Kasat Lantas AKP Randy Asdar serta perwira lainnya berbaur dengan warga menjadi jemaah salat Jumat di masjid tersebut Dalam khotbahnya Bhabinkamtibmas Kembangringgit mengajak masyarakat menjaga persatuan dan kesatuan bangsa Sementara usai salat Jumat berjamaah Kapolres Dony menyampaikan sejumlah pesan kepada jemaah yang hadir Tujuan kami memberi imbauan untuk mengantisipasi gangguan kamtibmas di Kabupaten Mojokerto kata Dony kepada wartawan di lokasi Jumat 27 11 2020 Ia menjelaskan para Bhabinkamtibmas menjadi khatib salat Jumat secara serentak di 848 masjid di wilayah hukum Polres Mojokerto Pihaknya bekerjasama dengan Dewan Masjid Indonesia DMI Majelis Ulama Indonesia MUI PCNU serta PD Muhammadiyah Kabupaten Mojokerto Para Bhabinkamtibmas mengajak seluruh masyarakat untuk memperkuat persatuan dan kesatuan bangsa Pilkada 9 Desember berlangsung aman tertib dan sejuk serta semua masjid menerapkan prokes supaya bisa mencegah penyebaran COVID 19 Kita juga berdoa kepada Allah SWT agar pandemi COVID 19 segera selesai sehingga kita bisa berkativitas normal kembali terang Dony Untuk menjaga persatuan dan kesatuan bangsa lanjut Dony polisi TNI dan pemerintah tidak bisa bekerja sendiri Oleh sebab itu pihaknya menggandeng semua tokoh masyarakat tokoh agama serta para ulama di Kabupaten Mojokerto Dia mengajak para tokoh untuk bersinergi menjaga persatuan dan kesatuan bangsa dan menciptakan Pilbup Mojokerto 9 Desember nanti berjalan aman dan damai Karena potensi gangguan keamanan masih ada Salah satunya berupa berita bohong hoax Kita cegah dengan bijak menggunakan medsos Juga para ulama tokoh agama dan tokoh masyarakat bersinergi menjaga keutuhan NKRI tegasnya Ketua MWC NU Kecamatan Pungging Imam Shobari menuturkan pihaknya bersama para ulama akan selalu mengajak masyarakat menjalani Pilbup Mojokerto dengan damai Dia juga mengimbau masyarakat lebih selektif saat menerima informasi dari medsos sehingga tidak mudah terprovokasi oleh berita berita hoax Yang kami lakukan senantiasa menyampaikan kepada masyarakat walaupun berbeda pilihan tetap harus menjaga persatuan dan kesatuan bangsa Karena itu menjadi modal untuk menuju masyarakat adil dan makmur tandasnya,0.9806649171143941,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.03015075376884422,0.5257082884610199
2504,Polisi Belanda Tangkap 240 Orang dalam Aksi Memprotes Lockdown,Ratusan perusuh menjarah toko toko membakar dan terlibat bentrok dengan polisi di beberapa kota di Belanda pada Minggu 24 1 waktu setempat Media lokal Belanda dan polisi melaporkan ada lebih dari 240 orang ditangkap terkait peristiwa itu Dilansir dari Reuters Senin 25 1 2021 kerusuhan terjadi pada hari kedua pembatasan ketat COVID 19 termasuk aturan jam malam yang memicu demonstrasi Menurut saksi mata polisi menggunakan meriam air anjing dan petugas berkuda untuk membubarkan aksi protes di pusat kota Amsterdam Hampir 200 orang yang melakukan pelemparan batu dan kembang api ditahan di kota itu Lembaga penyiaran nasional NOS mengatakan polisi anti huru hara telah dikerahkan di hampir 10 kota setelah jam malam diberlakukan Kendaraan dibakar polisi dilempari batu dan properti umum dihancurkan lapor NOS Polisi militer mengatakan di Twitter pada Minggu malam 24 1 bahwa mereka dikerahkan untuk membantu polisi lokal di setidaknya dua kota di wilayah selatan Dalam video yang dimuat sebuah televisi lokal Belanda sekelompok anak muda terlihat menjarah toko melempar sepeda dan membakar di kota Eindhoven Sedikitnya 55 orang ditangkap di Eindhoven Demonstrasi di Museum Square yang melanggar larangan pertemuan publik terjadi sehari setelah pemerintah memberlakukan jam malam untuk pertama kalinya sejak Perang Dunia Kedua Polisi membersihkan alun alun setelah orang orang mengabaikan instruksi untuk pergi dan menahan mereka yang menyerang polisi dengan batu dan kembang api di jalan jalan terdekat kata kantor walikota Video dari desa Urk 80 km timur laut Amsterdam menunjukkan para pemuda membobol fasilitas pengujian COVID 19 di dekat pelabuhan desa sebelum dibakar pada Sabtu 23 1 malam waktu setempat Sebelumnya parlemen telah menyepakati aturan jam malam pada pekan lalu di mana varian COVID 19 yang pertama kali diidentifikasi di Inggris akan menyebabkan lonjakan kasus baru Infeksi baru di negara tersebut secara umum telah menurun selama sebulan dan turun lagi pada hari Minggu 24 1 dengan 4 924 kasus baru Sejauh ini total ada 13 540 kematian di Belanda akibat COVID 19 dan 944 000 orang yang terinfeksi virus Corona Sekolah dan toko non esensial di Belanda telah ditutup sejak pertengahan Desember 2020 menyusul penutupan bar dan restoran dua bulan sebelumnya,0.9804994984020418,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.2222222222222222,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0030581039755351682,0.6666666666666666,0.02843601895734597,0.5635777612127066
6983,Direktur RSI Amal Sehat Sragen Meninggal Terpapar Corona,Wakil Direktur Non Medis RSI Amal Sehat Kabupaten Sragen Jawa Tengah Bambang HP meninggal dunia dengan status positif virus Corona atau COVID 19 Pihak rumah sakit telah melakukan tracing dan sebanyak 18 orang dengan kontak erat dengan almarhum menjalani tes swab Betul Wakil Direktur RSI meninggal dunia Hasil swab almarhum positif Corona ujar Direktur RSI Amal Sehat Sragen Rachmat Basoeki Soetarjo saat dihubungi wartawan Selasa 17 11 2020 Rachmat menjelaskan Bambang meninggal saat menjalani perawatan di RSUD dr Moewardi Solo Senin 16 11 Sebelumnya dokter yang berdomisili di Karanganyar itu sempat dirawat di RS PKU Muhammadiyah Karanganyar Kemungkinan penularan keluarga di Karanganyar Sudah di tracing di rumah hanya dengan istrinya saja Istrinya tadi pagi sama sama di tracing oleh DKK Karanganyar tinggal nunggu hasilnya terangnya Sebagai langkah lanjutan lanjut Rachmat pihaknya telah melakukan tracing para pihak yang kemungkinan berkontak dengan Bambang Hasilnya 18 orang menjalani tes swab di Dinas Kesehatan Kabupaten Sragen hari ini dengan hasil negatif Rachmat juga memastikan pelayanan di RSI Amal Sehat Sragen tetap berjalan seperti biasa Meski begitu sejumlah ruangan yang pernah didatangi oleh almarhum di RSI Amal Sehat Sragen telah disemprot disinfektan Sudah kami lakukan kemarin langsung begitu meninggal jam 14 00 WIB langsung sekitar jam 16 00 WIB ruangan beliau dan sekitar yang didatangi beliau kita sudah fogging disinfektan semuanya Besok pagi diulang lagi urainya,0.9796383435270908,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,3.5,0.0,3.5,1.0,0.0,0.0,0.019801980198019802,0.875,0.05303030303030303,0.9042537209815188
254,Ridwan Kamil Disuntik Vaksin Covid 19 Ini Penjelasan Bio Farma,PT Bio Farma menyatakan Gubernur Jawa Barat Ridwan Kamil belum disuntik vaksin Covid 19 hingga 15 Agustus 2020 Namun Ridwan Kamil telah terdaftar sebagai relawan uji vaksin “Namun Ridwan Kamil sudah terdaftar sebagai relawan uji klinis fase 3 vaksin Covid 19 ” ujar Head of Corporate Communication Bio Farma Iwan Setiawan dalam rilisnya Sabtu 15 8 2020 Pernyataan tersebut merupakan klarifikasi dari Bio Farma yang sebelumnya menyatakan Ridwan Kamil sudah disuntik vaksin Covid 19 di sebuah diskusi virtual “ Kami menyampaikan permohonan maaf atas kekeliruan pernyataan tersebut ” jelas Iwan Ridwan Kamil juga membenarkan dirinya belum disuntik vaksin Covid 19 Ia sedang mempersiapkan diri sebelum disuntik vaksin Covid 19 Pertama saya sedang mempersiapkan fisik untuk pengetesan vaksin jadi saya belum dites mungkin ada berita yang beredar jadi belum ya kata Ridwan di Gedung Pakuan Bandung Sabtu Ridwan memprediksi akan disuntik vaksin Covid 19 pada pekan depan Kemungkinan paling cepat minggu depan kalau secara psikologis baik ujar pria yang disapa Emil itu,0.9795443942840396,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.3,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,0.03759398496240601,0.8,0.08163265306122448,0.8181082748517319
10021,Cerita Giring Ganesha Positif Covid 19 Bersyukur Tularkan ke Anak dan Istri,Penyanyi sekaligus politisi Giring Ganesha menambah deretan selebritas Indonesia yang terpapar virus corona Giring kabarnya dinyatakan positif Covid 19 pada 21 Desember lalu Mantan vokalis Nidji ini akhirnya menjalani isolasi mandiri di rumahnya Sejak dinyatakan positif terpapar virus corona Giring Ganesha merasa badannya pegal linu Selain itu pria yang berusia 37 tahun ini juga mengalami diare Yang paling terasa pegal linu di pinggang Hari pertama abis tes swab ketahuan positif Covid 19 itu diare parah Sesak enggak ada sama sekali ya alhamdulillah tutur Giring Kini Giring Ganesha merasakan kondisi tubuhnya sudah mulai membaik setelah menjalani isolasi mandiri selama 12 hari Di balik kesedihan karena positif Covid 19 Giring Ganesha tetap merasa bersyukur karena ia tak menularkan virus tersebut ke anak dan istrinya,0.9785971684176586,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.36363636363636365,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,0.04424778761061947,0.75,0.10344827586206896,0.6098728742437494
10726,Diiringi Lantunan Tahlil Syekh Ali Jaber Dimakamkan di Ponpes Tebuireng,Jenazah Syekh Ali Jaber tiba di Pondok Pesantren Ponpes Daarul Quran Tangerang Banten Prosesi pemakaman pun dimulai Pantauan di lokasi jenazah Syekh Ali Jaber sudah tampak tiba di area pemakaman sekitar pukul 16 40 WIB Kamis 14 1 2021 Tampak keluarga dan para pelayat mengantarkan jenazah Syekh Ali Jaber Hadir juga Ustaz Yusuf Mansur yang merupakan pemilik ponpes Area ponpes sendiri tampak dibatasi Hanya pihak tertentu yang mendapatkan izin dari Yayasan Daarul Quran yang diperbolehkan masuk ke area ponpes dan pemakaman Area Ponpes pun tampak dijaga oleh anggota TNI dan Polri Lantunan tahlil terdengar menggema di area pemakaman mengiringi jenazah Syekh Ali Jaber yang diangkat untuk dimakamkan Jenazah kemudian tampak diazankan oleh pihak keluarga Syekh Ali Jaber sebelum liang kubur ditutup Seperti diketahui Syekh Ali Jaber meninggal dunia hari ini di RS Yarsi Syekh Ali Jaber meninggal setelah 19 hari dirawat di rumah sakit Syekh Ali Jaber sebelumnya dirawat di rumah sakit karena terpapar COVID 19 Namun sebelum meninggal Syekh Ali Jaber sudah dinyatakan negatif COVID 19 Sebelum dimakamkan di Ponpes Daarul Quran jenazah Syekh Ali Jaber terlebih dahulu dimakamkan di kediamannya di kawasan Pulogadung Jakarta Timur,0.9785558463511773,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,0.0,0.032679738562091505,0.8,0.0784313725490196,0.8695245170746995
11657,Tanggapan BP2MI soal 27 Pekerja Migran Terdeteksi COVID 19 Setibanya di Taiwan,Kabar mengenai 27 pekerja migran Indonesia PMI terpapar virus corona COVID 19 di Taiwan diklarifikasi kantor perwakilan Taiwan di Indonesia TETO Taipei Economic and Trade Office Apa tanggapannya Bermula dari Badan Pelindungan Pekerja Migran Indonesia BP2MI melakukan inspeksi mendadak atau sidak di Perusahaan Penempatan Pekerja Migran Indonesia P3MI di Tangerang Sidak ini menyusul adanya informasi 27 pekerja migran Indonesia terpapar virus Corona di Taiwan setelah berangkat dari perusahaan penempatan pekerja migran Informasi 27 pekerja terinfeksi Corona itu didapatkan dari KDEI Taiwan Para pekerja ini sebelumnya dikirimkan dari Perusahaan Penempatan Pekerja Migran di Tangerang Lalu mereka terdeteksi positif Corona setiba di negara Taiwan BP2MI telah mengirimkan Surat Edaran kepada P3MI di masa penempatan adaptasi kebiasaan baru PMI wajib melakukan tes PCR sebelum terbang ke negara penempatan Karena pemerintah ingin memastikan anak anak bangsa benar benar bisa terjamin keselamatan kesehatannya kata Kepala BP2MI Benny Rhamdani dalam keterangannya Jumat 20 11 2020 Atas dasar itulah akhirnya BP2MI melakukan sidak di sejumlah perusahaan penempatan pekerja migran di Tangerang Sidak ini dilakukan untuk memastikan bagaimana protokol kesehatan yang diterapkan selama PMI berada di penampungan seperti apa perlakukan P3MI terhadap PMI Pemerintah tidak ingin dengan terjadinya peristiwa ini pemerintah Taiwan berpikir dari sudut pandang lain dan menganggap Indonesia sengaja mengirimkan PMI yang terinfeksi COVID 19 Bahkan dikhawatirkan hal ini bisa mengganggu hubungan Indonesia Taiwan ucap Benny Setelah ditemukannya 27 PMI yang terinfeksi Corona di Taiwan ini kantor perwakilan pemerintahan Republic of China Taiwan di Indonesia mengeluarkan surat edaran untuk memperketat aturan masuknya PMI ke Taiwan Aturan itu termasuk PMI wajib melakukan tes PCR 3 hari sebelum terbang dan akan memberhentikan proses penempatan PMI oleh 5 PT yang mengirimkan PMI terinfeksi COVID 19 Kami butuh komitmen dari P3MI untuk dapat bekerjasama dengan pemerintah dalam melakukan penempatan PMI di masa adaptasi kebiasaan baru ini agar tidak ada respons negatif dari negara penempatan tutupnya Berikut ini tanggapan dari TETO Kantor Perwakilan Taiwan Taipei Economic and Trade Office TETO dengan sungguh sungguh mengklarifikasi bahwa mulai 18 Oktober 2020 hingga 18 November 2020 tercatat 70 kasus impor yang terinfeksi COVID 19 dan 28 kasus di antaranya merupakan Pekerja Migran Indonesia PMI Meskipun tingkat rasionya termasuk tinggi Pemerintah Taiwan R O C tidak pernah menganggap Indonesia sengaja mengirimkan PMI yang terinfeksi COVID 19 Saat ini Pemerintah Taiwan dan Pemerintah Indonesia terus berusaha melakukan berbagai pencegahan epidemi serta tidak mempengaruhi hubungan antara Indonesia dan Taiwan Mempertimbangkan kondisi epidemi global COVID 19 pada musim gugur dan musim dingin yang terus meningkat dan peningkatan signifikan pada jumlah kasus dari luar negeri dalam satu bulan terakhir Pemerintah Taiwan pada tanggal 18 November 2020 telah mengumumkan Langkah Pencegahan Epidemi Khusus Musim Gugur dan Musim Dingin serta menyesuaikan kebijakan pencegahan epidemi yang mengharuskan semua pengunjung yang masuk ke Taiwan termasuk Warga Negara Taiwan dan Warga Negara Asing terlepas dari tujuan masuknya mulai 1 Desember 2020 hingga 28 Februari 2021 saat naik pesawat dan memasuki Taiwan harus menunjukkan laporan PCR negatif dalam tiga hari terakhir TETO menegaskan bahwa kebijakan ini diperlukan untuk memperkuat tindakan pencegahan epidemi dan berlaku untuk semua pengunjung domestik maupun asing yang tidak hanya berlaku untuk Warga Negara Indonesia Selain itu dalam laporan media tersebut menyebutkan bahwa Taiwan telah menangguhkan lima P3MI untuk mengirimkan PMI tetapi bagi PMI yang telah mendapatkan visa sebelum 9 November 2020 tidak dilarang TETO menjelaskan bahwa dikarenakan dalam satu bulan terakhir ada 28 orang PMI yang setelah memasuki Taiwan didiagnosis terinfeksi COVID 19 dan diantaranya ada 20 orang PMI yang terutama berasal dari 4 bukan 5 P3MI yaitu PT Sentosa Karya Aditama PT Vita Melati Indonesia PT Ekoristi Berkarya dan PT Graha Ayukarsa Oleh karena P3MI tersebut tidak memenuhi protokol kesehatan Pemerintah Taiwan menghentikan sementara penempatan PMI dari empat P3MI tersebut namun bagi PMI yang memperoleh visa sebelum tanggal 19 November 2020 bukan tanggal 9 masih dapat memasuki Taiwan Untuk selanjutnya apabila balai pelatihan dari empat P3MI tersebut telah memperbaiki protokol kesehatan serta memperoleh konfirmasi dan bukti bebas dari wabah COVID 19 yang dikeluarkan oleh Kementerian Kesehatan Republik Indonesia dapat mengajukan permohonan ke Pemerintah Taiwan dan setelah mendapatkan izin baru dapat melaksanakan kembali penempatan PMI ke Taiwan Simak video Keprihatinan Warga Melihat Kasus Corona Harian di DKI Pecah Rekor Gambas Video 20detik,0.9784636902846608,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.20202020202020202,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,0.007029876977152899,0.8333333333333334,0.03278688524590164,0.7961716938556899
13961,Jokowi Gelombang Kedua Covid di Eropa Kita Teledor,Presiden Joko Widodo meminta jajarannya mewaspadai lonjakan kedua gelombang virus covid 19 yang terjadi di Eropa Jokowi meminta agar semua pihak tak bersikap teledor yang mengakibatkan lonjakan kedua gelombang covid 19 juga terjadi di Indonesia Berkaitan dengan covid 19 saya ingin menekankan sekali lagi hati hati karena di Eropa sudah muncul gelombang kedua yang naiknya sangat drastis sekali kata Jokowi saat membuka Sidang Kabinet Paripurna yang disiarkan melalui Youtube Sekretariat Presiden Senin 2 10 Jadi jangan sampai kita teledor jangan kita kehilangan kewaspadaan sehingga kejadian itu terjadi di negara kita sambung dia Mantan Gubernur DKI Jakarta ini merinci sejumlah negara Eropa yang mengalami lonjakan kedua covid 19 Beberapa di antaranya ialah Perancis hingga Jerman yang mengalami lonjakan setelah penurunan kasus Kita juga lihat angka angka beberapa negara Prancis melompatnya dari berapa ke berapa Itali juga melompatnya Inggris Jerman Spanyol ada kenaikan yang sangat drastis ini agar menjadi perhatian kita semuanya dan kehati hatian kita semuanya jelas Jokowi Hal ini diungkapkan Jokowi menyusul klaim yang menyebut angka kasus positif covid 19 di Indonesia mulai melandai Dalam rapat kabinet Jokowi membeberkan bahwa kasus aktif di Indonesia lebih kecil dari rata rata kasus dunia Kasus aktif covid di Indonesia lebih baik Lebih rendah dari perkembangan rata rata dunia Kita memiliki kasus aktif sebesar 13 78 persen jelas Jokowi Adapun rata rata kasus positif di dunia ialah sebesar 25 22 persen hingga November 2020 Ini yang terus harus ditekan sehingga angka 13 78 persen ini bisa kita perkecil lagi tutup dia Berdasarkan data 2 November 2020 jumlah kasus positif covid 19 di Indonesia mencapai 415 402 kasus dengan 345 566 di antaranya dinyatakan smebuh dan 14 044 meninggal dunia,0.9780937575150186,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,1.0,0.02066115702479339,1.0,0.05333333333333334,1.0
2729,4 Poin Pernyataan Maaf Pihak Klinik Bumame Farmasi soal Pemalsuan PCR,Pihak keluarga buka suara soal kasus pemalsuan surat swab PCR selebgram erlanggs atau Erlangga Alfreda Davian dkk Pihak keluarga meminta maaf atas kejadian yang merugikan Klinik Bumame Farmasi Dalam jumpa pers yang digelar di Ascott Sudirman Jakarta Selatan Jumat 8 1 2020 malam juru bicara keluarga selebgram erlanggs dkk David Tjahjadi menyampaikan 4 poin terkait kasus yang kini menjerat 3 tersangka Davd mengatakan pernyataan maaf tersebut sekaligus untuk memulihkan nama baik Klinik Bumame Farmasi yang dicatut namanya untuk pemalsuan surat PCR David Tjahjadi menegaskan bahwa Bumame Farmasi tidak pernah mengeluarkan surat swab PCR yang digunakan para tersangka untuk perjalanan ke Bali David menyebut surat swab palsu tersebut semata mata digunakan para tersangka untuk mencari keuntungan Jadi sekali lagi saya tegaskan bahwa tidak pernah sekalipun Bumame Farmasi mengeluarkan surat PCR palsu bahkan Bumame Farmasi tidak tahu menahu mengenai peristiwa ini sepenuhnya peristiwa ini adalah kesalahan daripada kami kenakalan anak anak remaja itu poin pertama kata David Berikut 4 poin pernyataan pihak keluarga selebgram erlanggs dkk terkait pemalsuan surat PCR tersebut 1 Bumame Farmasi Tak Keluarkan Surat PCR Palsu Pertama adalah bahwa Bumame Farmasi tidak pernah satu kali pun mengeluarkan surat PCR palsu bahwa sepenuhnya itu adalah kelalaian daripada keluarga kami yang ingin mengambil keuntungan dengan cara mencatut nama Bumame Farmasi kata David Tjahjadi 2 Keluarga erlanggs dkk Minta MaafPihak keluarga selebgram Erlangga Alfreda Davian dkk menyampaikan permintaan maaf kepada Bumame Farmasi atas kasus tersebut Keluarga merasa gagal dalam mendidik ketiga tersangka Poin kedua adalah bahwa pihak keluarga dalam hal ini meminta maaf dari hati yang terdalam bahwa telah gagal mendidik anak anaknya Ke depannya mungkin ini akan menjadi pembelajaran bagi orang tua supaya lebih ketat dalam mendidik anak anak apalagi kita tahu sosial media ini rentan itu ke depannya katanya 3 Terima Kasih ke dr TirtaPihak keluarga menyampaikan terima kasih ke dr Tirta yang telah mengingatkan erlanggs dkk terkait pemalsuan surat PCR tersebut 4 Terima Kasih ke PolisiPihak keluarga juga menyampaikan terima kasih ke pihak kepolisian Keluarga berterima kasih karena telah memperlakukan erlanggs dkk dengan baik sejak ditangkap hingga kini ditahan di Polda Metro Jaya Yang keempat bahwa kami sangat mengapresiasi tertinggi dan berterima kasih sebanyak banyaknya kepada Polda Metro Jaya utamanya kepada unit 4 Cyber Dirkrimsus Polda Metro Jaya Kenapa karena kami tahu persis dari awal penangkapan hingga akhirnya dibawa anak anak kami ke Polda Metro Jaya itu diperlakukan sangat baik dan sangat humanis sangat objektif dan sangat normatif tuturnya Tonton video Tiga Pemalsu Surat PCR Diringkus Polda Metro Jaya Gambas Video 20detik Simak pernyataan Bumame Farmasi soal pemalsuan surat PCR di halaman selanjutnya,0.9775474588064703,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0,0.02040816326530612,1.0,0.05555555555555555,1.0
13412,Menkes Sebut Akan Gelar Vaksinasi Corona Tanpa Izin BPOM,Menteri Kesehatan Menkes Budi Gunadi Sadikin menegaskan pemerintah tidak akan memulai vaksinasi Covid 19 jika tidak mendapat restu dari Badan Pengawas Obat dan Makanan BPOM Sebab BPOM adalah lembaga independen yang berwenang menentukan vaksin boleh digunakan atau tidak Kita tidak akan melakukan vaksinasi sebelum approval BPOM keluar kata Budi dalam jumpa pers di Istana Kepresidenan Jakarta Senin 11 1 Budi bersyukur Majelis Ulama Indonesia MUI telah menyatakan vaksin Sinovac halal dan suci Dengan begitu penggunaan vaksin tinggal menunggu izin penggunaan darurat dari BPOM Mantan Direktur Utama Bank Mandiri itu jug berharap BPOM bisa segera menerbitkan keputusan agar pihaknya segera menjalankan vaksinasi Karena kita tidak mungkin saya ulangi sekali lagi pemerintah tidak akan mendahului persetujuan dari BPOM ujar Budi Budi kembali menyampaikan pemerintah berencana memulai vaksinasi pada Rabu 13 1 Presiden Joko Widodo akan jadi orang pertama yang disuntik vaksin Covid 19 di Indonesia Sementara itu penggunaan vaksin Sinovac masih menunggu izin penggunaan darurat dari BPOM Rencananya mereka akan mengumumkan keputusan soal izin tersebut sore ini,0.977478193151763,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.5555555555555556,0.043859649122807015,0.5287433575423023
11958,Golkar Kirim Bantuan Rp 4 75 M untuk Korban Bencana di Jakarta hingga Sulbar,Partai Golkar mengirim bantuan bencana yang terdiri dari bahan pangan hingga kebutuhan lainnya senilai Rp 4 75 Miliar Penyerahan bantuan itu ditujukan pada korban bencana banjir di Kalimantan Selatan Kalsel dan gempa di Sulawesi Barat Sulbar Saya mendorong bahwa seluruh bantuan yang diserahkan hari ini akumulatif yang sudah kita salurkan sebesar Rp 4 75 miliar nilainya kata Ketua Umum Partai Golkar Airlangga Hartarto di Gedung Studio Golkar Jakarta Jumat 22 1 2021 Airlangga menyebut Golkar sudah mengirim tim pertama di Sulawesi Barat dan Sulawesi Selatan Mereka sudah membuka posko dan menyediakan makanan untuk korban bencana Partai Golkar juga sudah mengirimkan tim pertama Jadi Golkar khusus yang di Sulbar dan Sulsel sudah membuka posko menyediakan makanan lebih dari 1 000 orang kata Airlangga Untuk pengiriman bantuan hari ini Golkar sudah menyiapkan bantuan untum Kalsel antara lain 4 ton beras 500 kilogram gula pasir minyak goreng sebanyak 500 kilogram telur 2 000 butir mie instan 500 kardus dan sarden 500 kaleng Untuk Sulbar antara lain tikar 200 terpal 200 selimut dan popok anak dan dewasa 150 dan tentu bahan makanan Selain bahan pangan Airlangga menyebut Golkar juga mengirimkan 2 mobil penjernih air ke Sulbar selama 5 hari Mobil penjernih air ini diperuntukkan untuk korban yang kesusahan mendapatkan air bersih Di sini dikirim mobil ammdes Alat Mekanis Multiguna Pedesaan bahwa kami mendengar di sana membutuhkan air Kami kirim 2 mobil penjernih air jadi dalam waktu lima hari ujar Airlangga,0.9770396094686119,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.6466666666666667,1.6466666666666667,0.3533333333333333,1.2933333333333334,0.0,0.0,0.0,0.01834862385321101,0.9285714285714286,0.09774436090225563,0.9116368906138432
